[17:43:37] [ENTRY]: [WINUSER=Nathan]
[17:43:37] [SYSTEM_IO]: [GET] [UISCALE] [RETURN VALUE] 1.0
[17:46:40] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:46:43] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:46:46] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:46:49] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:46:52] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:46:55] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:46:58] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:47:01] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:47:05] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[17:47:08] [CLIENT_IO]: [GET] [showbusyicon] [RETURN VALUE] 0
[EXTERNAL STOP] Cyder was force closed by an external entity such as an IDE stop or the OS' Task Manager
